hs_code,area,date_start,date_end,rate,is_quota
2009907100,PA,2015-01-01,2015-12-31,0.0,1
2009907100,PA,2016-01-01,2016-12-31,0.0,1
2009907100,PA,2017-01-01,2017-12-31,0.0,1
2009907100,PA,2018-01-01,2018-12-31,0.0,1
2009907100,PA,2019-01-01,2019-12-31,0.0,1
2009907100,PA,2020-01-01,2020-12-31,0.0,1
2009907100,PA,2021-01-01,2021-12-31,0.0,1
2009907100,PA,2022-01-01,2022-12-31,0.0,1
2009907100,PA,2023-01-01,2023-12-31,0.0,1
2009907100,PA,2024-01-01,2024-12-31,0.0,1
2009907100,PA,2025-01-01,2025-12-31,0.0,1
2009907100,PA,2026-01-01,2026-12-31,0.0,1
2009907100,PE,2013-03-01,,0.0,0
2009907100,PE,2013-03-01,2013-12-31,0.0,1
2009907100,PE,2014-01-01,2014-12-31,0.0,1
2009907100,PE,2015-01-01,2015-12-31,0.0,1
2009907100,PE,2016-01-01,2016-12-31,0.0,1
2009907100,PE,2017-01-01,2017-12-31,0.0,1
2009907100,PE,2018-01-01,2018-12-31,0.0,1
2009907100,PE,2019-01-01,2019-12-31,0.0,1
2009907100,PE,2020-01-01,2020-12-31,0.0,1
2009907100,PE,2021-01-01,2021-12-31,0.0,1
2009907100,PE,2022-01-01,2022-12-31,0.0,1
2009907100,PE,2023-01-01,2023-12-31,0.0,1
2009907100,PE,2024-01-01,2024-12-31,0.0,1
2009907100,PE,2025-01-01,2025-12-31,0.0,1
2009907100,PE,2026-01-01,2026-12-31,0.0,1
2009907100,SG,2019-11-21,2020-11-20,0.126,0
2009907100,SG,2020-11-21,2021-11-20,0.101,0
2009907100,SG,2021-11-21,2022-11-20,0.076,0
2009907100,SG,2022-11-21,2023-11-20,0.05,0
2009907100,SG,2023-11-21,2024-11-20,0.025,0
2009907100,SG,2024-11-21,,0.0,0
2009907100,TR,2000-07-01,,0.0,0
2009907100,TR,2013-01-01,2013-12-31,0.0,1
2009907100,TR,2014-01-01,2014-12-31,0.0,1
2009907100,TR,2015-01-01,2015-12-31,0.0,1
2009907100,TR,2016-01-01,2016-12-31,0.0,1
2009907100,TR,2017-01-01,2017-12-31,0.0,1
2009907100,TR,2018-01-01,2018-12-31,0.0,1
2009907100,TR,2019-01-01,2019-12-31,0.0,1
2009907100,TR,2020-01-01,2020-12-31,0.0,1
2009907100,TR,2021-01-01,2021-12-31,0.0,1
2009907100,TR,2022-01-01,2022-12-31,0.0,1
2009907100,TR,2023-01-01,2023-12-31,0.0,1
2009907100,TR,2024-01-01,2024-12-31,0.0,1
2009907100,TR,2025-01-01,2025-12-31,0.0,1
2009907100,TR,2026-01-01,2026-12-31,0.0,1
2009907100,ZA,2014-01-01,2016-10-09,0.117,0
2009907100,ZA,2016-10-10,,0.117,0
2009907300,2020,2009-01-01,,0.117,0
2009907300,2020,2014-01-01,2014-12-31,0.117,0
2009907300,2020,2015-01-01,,0.117,0
2009907300,2027,2009-01-01,,0.0,0
2009907300,2027,2014-01-01,,0.0,0
2009907300,2200,2013-08-01,,0.0,0
2009907300,5500,2026-05-01,2026-12-31,0.138,0
2009907300,CL,2013-01-01,2025-01-31,0.0,0
2009907300,CL,2025-02-01,,0.0,0
2009907300,CO,2013-08-01,,0.0,0
2009907300,EC,2015-01-01,,0.0,0
2009907300,EC,2017-01-01,,0.0,0
2009907300,IL,2010-01-01,2023-05-15,0.0,0
2009907300,IL,2023-05-16,,0.0,0
2009907300,PE,2013-03-01,,0.0,0
2009907300,SG,2019-11-21,,0.0,0
2009907300,TR,1998-01-01,,0.0,0
2009907300,ZA,2010-01-01,2016-10-09,0.0,0
2009907300,ZA,2016-10-10,,0.0,0
2009907900,2020,2009-01-01,,0.125,0
2009907900,2020,2014-01-01,2014-12-31,0.125,0
2009907900,2020,2015-01-01,,0.125,0
2009907900,2027,2009-01-01,,0.0,0
2009907900,2027,2014-01-01,,0.0,0
2009907900,2200,2013-08-01,,0.0,0
2009907900,5500,2026-05-01,2026-12-31,0.145,0
2009907900,CL,2013-01-01,2025-01-31,0.0,0
2009907900,CL,2025-02-01,,0.0,0
2009907900,CO,2013-08-01,,0.0,0
2009907900,EC,2015-01-01,,0.0,0
2009907900,EC,2017-01-01,,0.0,0
2009907900,IL,2010-01-01,2023-05-15,0.0,0
2009907900,IL,2023-05-16,,0.0,0
2009907900,PE,2013-03-01,,0.0,0
2009907900,SG,2019-11-21,,0.0,0
2009907900,TR,1998-01-01,,0.0,0
2009907900,ZA,2010-01-01,2016-10-09,0.0,0
2009907900,ZA,2016-10-10,,0.0,0
2009909200,2020,2009-01-01,,0.07,0
2009909200,2020,2014-01-01,2014-12-31,0.07,0
2009909200,2020,2015-01-01,,0.07,0
2009909200,2027,2009-01-01,,0.0,0
2009909200,2027,2014-01-01,,0.0,0
2009909200,2200,2013-08-01,,0.0,0
2009909200,5500,2026-05-01,2026-12-31,0.095,0
2009909200,CL,2010-01-01,2025-01-31,0.07,0
2009909200,CL,2025-02-01,,0.0,0
2009909200,CO,2013-08-01,,0.0,0
2009909200,EC,2015-01-01,,0.0,0
2009909200,EC,2017-01-01,,0.0,0
2009909200,IL,2010-01-01,2023-05-15,0.0,0
2009909200,IL,2023-05-16,,0.0,0
2009909200,PE,2013-03-01,,0.0,0
2009909200,SG,2019-11-21,2020-11-20,0.087,0
2009909200,SG,2020-11-21,2021-11-20,0.07,0
2009909200,SG,2021-11-21,2022-11-20,0.052,0
2009909200,SG,2022-11-21,2023-11-20,0.035,0
2009909200,SG,2023-11-21,2024-11-20,0.017,0
2009909200,SG,2024-11-21,,0.0,0
2009909200,TR,2000-07-01,,0.0,0
2009909200,TR,2013-01-01,2013-12-31,0.0,1
2009909200,TR,2014-01-01,2014-12-31,0.0,1
2009909200,TR,2015-01-01,2015-12-31,0.0,1
2009909200,TR,2016-01-01,2016-12-31,0.0,1
2009909200,TR,2017-01-01,2017-12-31,0.0,1
2009909200,TR,2018-01-01,2018-12-31,0.0,1
2009909200,TR,2019-01-01,2019-12-31,0.0,1
2009909200,TR,2020-01-01,2020-12-31,0.0,1
2009909200,TR,2021-01-01,2021-12-31,0.0,1
2009909200,TR,2022-01-01,2022-12-31,0.0,1
2009909200,TR,2023-01-01,2023-12-31,0.0,1
2009909200,TR,2024-01-01,2024-12-31,0.0,1
2009909200,TR,2025-01-01,2025-12-31,0.0,1
2009909200,TR,2026-01-01,2026-12-31,0.0,1
2009909200,ZA,2010-01-01,2016-10-09,0.0,0
2009909200,ZA,2016-10-10,,0.0,0
2009909400,2020,2009-01-01,,0.133,0
2009909400,2020,2014-01-01,2014-12-31,0.133,0
2009909400,2020,2015-01-01,,0.133,0
2009909400,2027,2009-01-01,,0.0,0
2009909400,2027,2014-01-01,,0.0,0
2009909400,2200,2013-08-01,,0.206,0
2009909400,2200,2013-08-01,2013-12-31,0.0,1
2009909400,2200,2014-01-01,2014-12-31,0.0,1
2009909400,2200,2015-01-01,2015-12-31,0.0,1
2009909400,2200,2016-01-01,2016-12-31,0.0,1
2009909400,2200,2017-01-01,2017-12-31,0.0,1
2009909400,2200,2018-01-01,2018-12-31,0.0,1
2009909400,2200,2019-01-01,2019-12-31,0.0,1
2009909400,2200,2020-01-01,2020-12-31,0.0,1
2009909400,2200,2021-01-01,2021-12-31,0.0,1
2009909400,2200,2022-01-01,2022-12-31,0.0,1
2009909400,2200,2023-01-01,2023-12-31,0.0,1
2009909400,2200,2024-01-01,2024-12-31,0.0,1
2009909400,2200,2025-01-01,2025-12-31,0.0,1
2009909400,2200,2026-01-01,2026-12-31,0.0,1
2009909400,5500,2026-05-01,2026-12-31,0.152,0
2009909400,CL,2010-01-01,2025-01-31,0.133,0
2009909400,CL,2025-02-01,,0.0,0
2009909400,CO,2013-08-01,,0.0,0
2009909400,CO,2013-08-01,2013-12-31,0.0,1
2009909400,CO,2014-01-01,2014-12-31,0.0,1
2009909400,CO,2015-01-01,2015-12-31,0.0,1
2009909400,CO,2016-01-01,2016-12-31,0.0,1
2009909400,CO,2017-01-01,2017-12-31,0.0,1
2009909400,CO,2018-01-01,2018-12-31,0.0,1
2009909400,CO,2019-01-01,2019-12-31,0.0,1
2009909400,CO,2020-01-01,2020-12-31,0.0,1
2009909400,CO,2021-01-01,2021-12-31,0.0,1
2009909400,CO,2022-01-01,2022-12-31,0.0,1
2009909400,CO,2023-01-01,2023-12-31,0.0,1
2009909400,CO,2024-01-01,2024-12-31,0.0,1
2009909400,CO,2025-01-01,2025-12-31,0.0,1
2009909400,CO,2026-01-01,2026-12-31,0.0,1
2009909400,EC,2015-01-01,,0.0,0
2009909400,EC,2017-01-01,,0.0,0
2009909400,EC,2017-01-01,2017-12-31,0.0,1
2009909400,EC,2018-01-01,2018-12-31,0.0,1
2009909400,EC,2019-01-01,2019-12-31,0.0,1
2009909400,EC,2020-01-01,2020-12-31,0.0,1
2009909400,EC,2021-01-01,2021-12-31,0.0,1
2009909400,EC,2022-01-01,2022-12-31,0.0,1
2009909400,EC,2023-01-01,2023-12-31,0.0,1
2009909400,EC,2024-01-01,2024-12-31,0.0,1
2009909400,EC,2025-01-01,2025-12-31,0.0,1
2009909400,EC,2026-01-01,2026-12-31,0.0,1
2009909400,PA,2013-08-01,2013-12-31,0.0,1
2009909400,PA,2014-01-01,2014-12-31,0.0,1
2009909400,PA,2015-01-01,2015-12-31,0.0,1
2009909400,PA,2016-01-01,2016-12-31,0.0,1
2009909400,PA,2017-01-01,2017-12-31,0.0,1
2009909400,PA,2018-01-01,2018-12-31,0.0,1
2009909400,PA,2019-01-01,2019-12-31,0.0,1
2009909400,PA,2020-01-01,2020-12-31,0.0,1
2009909400,PA,2021-01-01,2021-12-31,0.0,1
2009909400,PA,2022-01-01,2022-12-31,0.0,1
2009909400,PA,2023-01-01,2023-12-31,0.0,1
2009909400,PA,2024-01-01,2024-12-31,0.0,1
2009909400,PA,2025-01-01,2025-12-31,0.0,1
2009909400,PA,2026-01-01,2026-12-31,0.0,1
2009909400,PE,2013-03-01,,0.0,0
2009909400,PE,2013-03-01,2013-12-31,0.0,1
2009909400,PE,2014-01-01,2014-12-31,0.0,1
2009909400,PE,2015-01-01,2015-12-31,0.0,1
2009909400,PE,2016-01-01,2016-12-31,0.0,1
2009909400,PE,2017-01-01,2017-12-31,0.0,1
2009909400,PE,2018-01-01,2018-12-31,0.0,1
2009909400,PE,2019-01-01,2019-12-31,0.0,1
2009909400,PE,2020-01-01,2020-12-31,0.0,1
2009909400,PE,2021-01-01,2021-12-31,0.0,1
2009909400,PE,2022-01-01,2022-12-31,0.0,1
2009909400,PE,2023-01-01,2023-12-31,0.0,1
2009909400,PE,2024-01-01,2024-12-31,0.0,1
2009909400,PE,2025-01-01,2025-12-31,0.0,1
2009909400,PE,2026-01-01,2026-12-31,0.0,1
2009909400,SG,2019-11-21,2020-11-20,0.14,0
2009909400,SG,2020-11-21,2021-11-20,0.112,0
2009909400,SG,2021-11-21,2022-11-20,0.084,0
2009909400,SG,2022-11-21,2023-11-20,0.056,0
2009909400,SG,2023-11-21,2024-11-20,0.028,0
2009909400,SG,2024-11-21,,0.0,0
2009909400,TR,2000-07-01,,0.0,0
2009909400,TR,2013-01-01,2013-12-31,0.0,1
2009909400,TR,2014-01-01,2014-12-31,0.0,1
2009909400,TR,2015-01-01,2015-12-31,0.0,1
2009909400,TR,2016-01-01,2016-12-31,0.0,1
2009909400,TR,2017-01-01,2017-12-31,0.0,1
2009909400,TR,2018-01-01,2018-12-31,0.0,1
2009909400,TR,2019-01-01,2019-12-31,0.0,1
2009909400,TR,2020-01-01,2020-12-31,0.0,1
2009909400,TR,2021-01-01,2021-12-31,0.0,1
2009909400,TR,2022-01-01,2022-12-31,0.0,1
2009909400,TR,2023-01-01,2023-12-31,0.0,1
2009909400,TR,2024-01-01,2024-12-31,0.0,1
2009909400,TR,2025-01-01,2025-12-31,0.0,1
2009909400,TR,2026-01-01,2026-12-31,0.0,1
2009909400,ZA,2010-01-01,2016-10-09,0.0,0
2009909400,ZA,2016-10-10,,0.0,0
2009909420,IL,2013-01-01,2013-12-31,0.0,1
2009909420,IL,2014-01-01,2014-12-31,0.0,1
2009909420,IL,2015-01-01,2015-12-31,0.0,1
2009909420,IL,2016-01-01,2016-12-31,0.0,1
2009909420,IL,2017-01-01,2017-12-31,0.0,1
2009909420,IL,2018-01-01,2018-12-31,0.0,1
2009909420,IL,2019-01-01,2019-12-31,0.0,1
2009909420,IL,2020-01-01,2020-12-31,0.0,1
2009909420,IL,2021-01-01,2021-12-31,0.0,1
2009909420,IL,2022-01-01,2022-12-31,0.0,1
2009909420,IL,2023-01-01,2023-05-15,0.0,1
2009909420,IL,2023-05-16,2023-12-31,0.0,1
2009909420,IL,2024-01-01,2024-12-31,0.0,1
2009909420,IL,2025-01-01,2025-12-31,0.0,1
2009909420,IL,2026-01-01,2026-12-31,0.0,1
2009909480,IL,2010-01-01,2023-05-15,0.0,0
2009909480,IL,2023-05-16,,0.0,0
2009909500,2020,2009-01-01,,0.07,0
2009909500,2020,2014-01-01,2014-12-31,0.07,0
2009909500,2020,2015-01-01,,0.07,0
2009909500,2027,2009-01-01,,0.0,0
2009909500,2027,2014-01-01,,0.0,0
2009909500,2200,2013-08-01,,0.0,0
2009909500,5500,2026-05-01,2026-12-31,0.091,0
2009909500,CL,2009-01-01,2025-01-31,0.0,0
2009909500,CL,2025-02-01,,0.0,0
2009909500,CO,2013-08-01,,0.0,0
2009909500,EC,2015-01-01,,0.0,0
2009909500,EC,2017-01-01,,0.0,0
2009909500,IL,2010-01-01,2023-05-15,0.0,0
2009909500,IL,2023-05-16,,0.0,0
2009909500,PE,2013-03-01,,0.0,0
2009909500,SG,2019-11-21,,0.0,0
2009909500,TR,1998-01-01,,0.0,0
2009909500,ZA,2010-01-01,2016-10-09,0.0,0
2009909500,ZA,2016-10-10,,0.0,0
2009909600,2020,2009-01-01,,0.133,0
2009909600,2020,2014-01-01,2014-12-31,0.133,0
2009909600,2020,2015-01-01,,0.133,0
2009909600,2027,2009-01-01,,0.0,0
2009909600,2027,2014-01-01,,0.0,0
2009909600,2200,2013-08-01,,0.0,0
2009909600,5500,2026-05-01,2026-12-31,0.152,0
2009909600,CL,2013-01-01,2025-01-31,0.0,0
2009909600,CL,2025-02-01,,0.0,0
2009909600,CO,2013-08-01,,0.0,0
2009909600,EC,2015-01-01,,0.0,0
2009909600,EC,2017-01-01,,0.0,0
2009909600,PE,2013-03-01,,0.0,0
2009909600,SG,2019-11-21,,0.0,0
2009909600,TR,1998-01-01,,0.0,0
2009909600,ZA,2010-01-01,2016-10-09,0.0,0
2009909600,ZA,2016-10-10,,0.0,0
2009909620,IL,2013-01-01,2013-12-31,0.0,1
2009909620,IL,2014-01-01,2014-12-31,0.0,1
2009909620,IL,2015-01-01,2015-12-31,0.0,1
2009909620,IL,2016-01-01,2016-12-31,0.0,1
2009909620,IL,2017-01-01,2017-12-31,0.0,1
2009909620,IL,2018-01-01,2018-12-31,0.0,1
2009909620,IL,2019-01-01,2019-12-31,0.0,1
2009909620,IL,2020-01-01,2020-12-31,0.0,1
2009909620,IL,2021-01-01,2021-12-31,0.0,1
2009909620,IL,2022-01-01,2022-12-31,0.0,1
2009909620,IL,2023-01-01,2023-05-15,0.0,1
2009909620,IL,2023-05-16,2023-12-31,0.0,1
2009909620,IL,2024-01-01,2024-12-31,0.0,1
2009909620,IL,2025-01-01,2025-12-31,0.0,1
2009909620,IL,2026-01-01,2026-12-31,0.0,1
2009909680,IL,2010-01-01,2023-05-15,0.0,0
2009909680,IL,2023-05-16,,0.0,0
2009909700,2020,2009-01-01,,0.075,0
2009909700,2020,2014-01-01,2014-12-31,0.075,0
2009909700,2020,2015-01-01,,0.075,0
2009909700,2027,2009-01-01,,0.0,0
2009909700,2027,2014-01-01,,0.0,0
2009909700,2200,2013-08-01,,0.0,0
2009909700,5500,2026-05-01,2026-12-31,0.096,0
2009909700,CL,2009-01-01,2025-01-31,0.0,0
2009909700,CL,2025-02-01,,0.0,0
2009909700,CO,2013-08-01,,0.0,0
2009909700,EC,2015-01-01,,0.0,0
2009909700,EC,2017-01-01,,0.0,0
2009909700,IL,2010-01-01,2023-05-15,0.0,0
2009909700,IL,2023-05-16,,0.0,0
2009909700,PE,2013-03-01,,0.0,0
2009909700,SG,2019-11-21,,0.0,0
2009909700,TR,1998-01-01,,0.0,0
2009909700,ZA,2010-01-01,2016-10-09,0.0,0
2009909700,ZA,2016-10-10,,0.0,0
2009909800,2020,2009-01-01,,0.141,0
2009909800,2020,2014-01-01,2014-12-31,0.141,0
2009909800,2020,2015-01-01,,0.141,0
2009909800,2027,2009-01-01,,0.0,0
2009909800,2027,2014-01-01,,0.0,0
2009909800,2200,2013-08-01,,0.0,0
2009909800,5500,2026-05-01,2026-12-31,0.159,0
2009909800,CL,2013-01-01,2025-01-31,0.0,0
2009909800,CL,2025-02-01,,0.0,0
2009909800,CO,2013-08-01,,0.0,0
2009909800,EC,2015-01-01,,0.0,0
2009909800,EC,2017-01-01,,0.0,0
2009909800,PE,2013-03-01,,0.0,0
2009909800,SG,2019-11-21,,0.0,0
2009909800,TR,1998-01-01,,0.0,0
2009909800,ZA,2010-01-01,2016-10-09,0.0,0
2009909800,ZA,2016-10-10,,0.0,0
2009909820,IL,2013-01-01,2013-12-31,0.0,1
2009909820,IL,2014-01-01,2014-12-31,0.0,1
2009909820,IL,2015-01-01,2015-12-31,0.0,1
2009909820,IL,2016-01-01,2016-12-31,0.0,1
2009909820,IL,2017-01-01,2017-12-31,0.0,1
2009909820,IL,2018-01-01,2018-12-31,0.0,1
2009909820,IL,2019-01-01,2019-12-31,0.0,1
2009909820,IL,2020-01-01,2020-12-31,0.0,1
2009909820,IL,2021-01-01,2021-12-31,0.0,1
2009909820,IL,2022-01-01,2022-12-31,0.0,1
2009909820,IL,2023-01-01,2023-05-15,0.0,1
2009909820,IL,2023-05-16,2023-12-31,0.0,1
2009909820,IL,2024-01-01,2024-12-31,0.0,1
2009909820,IL,2025-01-01,2025-12-31,0.0,1
2009909820,IL,2026-01-01,2026-12-31,0.0,1
2009909880,IL,2010-01-01,2023-05-15,0.0,0
2009909880,IL,2023-05-16,,0.0,0
2100000000,2000,2025-10-03,,0.0,0
2100000000,EH,2019-07-19,2025-10-02,0.0,0
2100000000,GB,2021-01-01,,0.0,0
2100000000,MA,2012-10-01,,0.0,0
2101000000,1006,2017-09-21,,0.0,0
2101000000,1032,2008-07-01,2014-09-30,0.0,0
2101000000,1032,2014-10-01,,0.0,0
2101000000,1032,2016-07-28,2024-06-30,0.0,0
2101000000,1033,2008-12-29,,0.0,0
2101000000,1034,2012-05-14,,0.0,0
2101000000,1035,2016-10-10,,0.0,0
2101000000,2005,2012-06-13,,0.0,0
2101000000,2005,2014-01-01,,0.0,0
2101000000,2080,2008-07-01,,0.0,0
2101000000,2080,2014-01-01,2020-12-31,0.0,0
2101000000,2080,2021-01-01,,0.0,0
2101000000,AD,2008-07-01,,0.0,0
2101000000,AL,2009-04-01,,0.0,0
2101000000,BA,2008-07-01,,0.0,0
2101000000,CA,2017-09-21,,0.0,0
2101000000,CI,2019-12-02,,0.0,0
2101000000,CM,2014-08-04,,0.0,0
2101000000,FJ,2014-07-28,,0.0,0
2101000000,GE,2014-09-01,,0.0,0
2101000000,GH,2016-12-15,,0.0,0
2101000000,HR,2005-02-01,2013-06-30,0.0,0
2101000000,JO,2008-07-01,,0.0,0
2101000000,KE,2024-07-01,,0.0,0
2101000000,KR,2011-07-01,,0.0,0
2101000000,MD,2008-07-01,,0.0,0
2101000000,MD,2016-01-01,,0.0,0
2101000000,ME,2010-05-01,,0.0,0
2101000000,MK,2004-04-01,,0.0,0
2101000000,PG,2009-12-20,,0.0,0
2101000000,PS,2012-01-01,,0.0,0
2101000000,SB,2020-05-17,,0.0,0
2101000000,SM,2008-07-01,,0.0,0
2101000000,WS,2018-12-31,,0.0,0
2101000000,XK,2011-01-01,2016-03-31,0.0,0
2101000000,XK,2016-04-01,,0.0,0
2101000000,XS,2010-02-01,,0.0,0
2101110000,1007,2007-01-01,,0.0,0
2101110000,2012,2007-07-01,,0.0,0
2101110000,2020,2009-01-01,,0.031,0
2101110000,2020,2014-01-01,2014-12-31,0.031,0
2101110000,2020,2015-01-01,,0.031,0
2101110000,2027,2009-01-01,,0.0,0
2101110000,2027,2014-01-01,,0.0,0
2101110000,2200,2013-08-01,,0.0,0
2101110000,5500,2026-05-01,2026-12-31,0.072,0
2101110000,CH,2005-02-01,,0.0,0
2101110000,CL,2006-01-01,2025-01-31,0.0,0
2101110000,CL,2025-02-01,,0.0,0
2101110000,CO,2013-08-01,,0.0,0
2101110000,DZ,2008-01-01,,0.0,0
2101110000,EC,2015-01-01,,0.0,0
2101110000,EC,2017-01-01,,0.0,0
2101110000,EG,2010-06-01,,0.0,0
2101110000,IL,2010-01-01,2023-05-15,0.0,0
2101110000,IL,2023-05-16,,0.0,0
2101110000,JP,2019-02-01,2020-01-31,0.0,0
2101110000,JP,2020-02-01,,0.0,0
2101110000,LB,2006-04-01,,0.0,0
2101110000,LI,2005-02-01,,0.0,0
2101110000,MX,2000-07-01,2016-06-30,0.0,0
2101110000,MX,2016-07-01,,0.0,0
2101110000,NZ,2024-05-01,,0.0,0
2101110000,PE,2013-03-01,,0.0,0
2101110000,SG,2019-11-21,2020-11-20,0.067,0
2101110000,SG,2020-11-21,2021-11-20,0.045,0
2101110000,SG,2021-11-21,2022-11-20,0.022,0
2101110000,SG,2022-11-21,,0.0,0
2101110000,SY,2008-01-01,,0.0,0
2101110000,TN,2008-01-01,,0.0,0
2101110000,TR,2006-01-01,,0.0,0
2101110000,UA,2014-04-23,,0.0,0
2101110000,UA,2016-01-01,,0.0,0
2101110000,VN,2020-08-01,,0.0,0
2101110000,XC,2008-01-01,,0.0,0
2101110000,XL,2008-01-01,,0.0,0
2101110000,ZA,2006-07-01,2013-12-31,0.037,0
2101110000,ZA,2014-01-01,2016-10-09,0.031,0
2101110000,ZA,2016-10-10,,0.031,0
2101129200,2020,2009-01-01,,0.08,0
2101129200,2020,2014-01-01,2014-12-31,0.08,0
2101129200,2020,2015-01-01,,0.08,0
2101129200,2027,2009-01-01,,0.0,0
2101129200,2027,2014-01-01,,0.0,0
2101129200,2200,2013-08-01,,0.0,0
2101129200,5500,2026-05-01,2026-12-31,0.1,0
2101129200,CL,2007-01-01,2025-01-31,0.0,0
2101129200,CL,2025-02-01,,0.0,0
2101129200,CO,2013-08-01,,0.0,0
2101129200,DZ,2005-09-01,,0.0,0
2101129200,EC,2015-01-01,,0.0,0
2101129200,EC,2017-01-01,,0.0,0
2101129200,EG,2010-06-01,,0.0,0
2101129200,IL,2010-01-01,2023-05-15,0.0,0
2101129200,IL,2023-05-16,,0.0,0
2101129200,JP,2019-02-01,2020-01-31,0.105,0
2101129200,JP,2020-02-01,2021-01-31,0.096,0
2101129200,JP,2021-02-01,2022-01-31,0.086,0
2101129200,JP,2022-02-01,2023-01-31,0.077,0
2101129200,JP,2023-02-01,2024-01-31,0.067,0
2101129200,JP,2024-02-01,,0.058,0
2101129200,LB,2006-04-01,,0.0,0
2101129200,MX,2006-01-01,2016-06-30,0.04,0
2101129200,MX,2016-07-01,,0.04,0
2101129200,NZ,2024-05-01,,0.0,0
2101129200,PE,2013-03-01,,0.0,0
2101129200,SG,2019-11-21,2020-11-20,0.086,0
2101129200,SG,2020-11-21,2021-11-20,0.057,0
2101129200,SG,2021-11-21,2022-11-20,0.028,0
2101129200,SG,2022-11-21,,0.0,0
2101129200,SY,1996-01-01,,0.0,0
2101129200,TN,1998-03-01,,0.0,0
2101129200,TR,2006-01-01,,0.0,0
2101129200,UA,2014-04-23,,0.0,0
2101129200,UA,2016-01-01,,0.0,0
2101129200,VN,2020-08-01,,0.0,0
2101129200,XC,1996-01-01,,0.0,0
2101129200,XL,1999-01-01,,0.0,0
2101129200,ZA,2000-01-01,2013-12-31,0.084,0
2101129200,ZA,2014-01-01,2016-10-09,0.08,0
2101129200,ZA,2016-10-10,,0.08,0
2101129220,1007,2007-01-01,,0.0,0
2101129220,2012,2007-07-01,,0.0,0
2101129220,CH,2005-02-01,,0.0,0
2101129220,LI,2005-02-01,,0.0,0
2101129291,CH,2005-02-01,2013-02-28,0.0,0
2101129291,IS,1996-01-01,2013-02-28,0.0,0
2101129291,LI,2005-02-01,2013-02-28,0.0,0
2101129291,NO,1996-01-01,2013-02-28,0.0,0
2101129292,2012,2017-09-21,,0.0,0
2101129292,CA,2017-09-21,2017-12-31,0.0,1
2101129292,CA,2018-01-01,2018-12-31,0.0,1
2101129292,CA,2019-01-01,2019-12-31,0.0,1
2101129292,CA,2020-01-01,2020-12-31,0.0,1
2101129292,CA,2021-01-01,2021-12-31,0.0,1
2101129292,CA,2022-01-01,2022-12-31,0.0,1
2101129292,CA,2023-01-01,2023-12-31,0.0,1
2101129292,CA,2024-01-01,2024-12-31,0.0,1
2101129292,CA,2025-01-01,2025-12-31,0.0,1
2101129292,CA,2026-01-01,2026-12-31,0.0,1
2101129292,CH,2017-09-21,,0.0,0
2101129292,IS,2017-09-21,,0.0,0
2101129292,LI,2017-09-21,,0.0,0
2101129292,NO,2017-09-21,,0.0,0
2101129299,2012,2007-07-01,,0.0,0
2101129299,CH,2005-02-01,,0.0,0
2101129299,IS,2007-07-01,,0.0,0
2101129299,LI,1996-01-01,,0.0,0
2101129299,NO,2007-07-01,,0.0,0
2101129800,2020,2009-01-01,,0.055,0
2101129800,2020,2014-01-01,2014-12-31,0.055,0
2101129800,2020,2015-01-01,,0.055,0
2101129800,2027,2009-01-01,,0.0,0
2101129800,2027,2014-01-01,,0.0,0
2101129800,CH,2008-08-01,,0.0,0
2101129800,CL,2003-02-01,2025-01-31,0.0,0
2101129800,CL,2025-02-01,,0.0,0
2101129800,CL,2025-02-01,2025-12-31,0.0,1
2101129800,CL,2026-01-01,2026-12-31,0.0,1
2101129800,DZ,2005-09-01,,0.0,0
2101129800,EC,2015-01-01,,0.0,0
2101129800,IL,2010-01-01,2023-05-15,0.0,0
2101129800,IL,2023-05-16,,0.0,0
2101129800,JP,2019-02-01,2020-01-31,0.086,0
2101129800,JP,2020-02-01,2021-01-31,0.082,0
2101129800,JP,2021-02-01,2022-01-31,0.078,0
2101129800,JP,2022-02-01,2023-01-31,0.074,0
2101129800,JP,2023-02-01,2024-01-31,0.07,0
2101129800,JP,2024-02-01,2025-01-31,0.065,0
2101129800,JP,2025-02-01,2026-01-31,0.061,0
2101129800,JP,2026-02-01,2027-01-31,0.057,0
2101129800,LB,2006-04-01,,0.0,0
2101129800,MX,2000-07-01,2016-06-30,0.0,0
2101129800,MX,2016-07-01,,0.0,0
2101129800,NZ,2024-05-01,2024-12-31,0.078,0
2101129800,NZ,2025-01-01,2025-12-31,0.067,0
2101129800,NZ,2026-01-01,2026-12-31,0.056,0
2101129800,SG,2019-11-21,2020-11-20,0.067,0
2101129800,SG,2020-11-21,2021-11-20,0.045,0
2101129800,SG,2021-11-21,2022-11-20,0.022,0
2101129800,SG,2022-11-21,,0.0,0
2101129800,SY,1996-01-01,,0.0,0
2101129800,TN,1998-03-01,,0.0,0
2101129800,TR,2006-01-01,,0.0,0
2101129800,UA,2014-04-23,2014-12-31,0.0,1
2101129800,UA,2015-01-01,2015-12-31,0.0,1
2101129800,UA,2016-01-01,2016-12-31,0.0,1
2101129800,UA,2017-01-01,2017-12-31,0.0,1
2101129800,UA,2018-01-01,2018-12-31,0.0,1
2101129800,UA,2019-01-01,2019-12-31,0.0,1
2101129800,UA,2020-01-01,2020-12-31,0.0,1
2101129800,UA,2021-01-01,2021-12-31,0.0,1
2101129800,UA,2022-01-01,2022-06-03,0.0,1
2101129800,UA,2022-06-04,,0.0,0
